user,date,text,location,coordinates
DineshDSouza,Sun Jan 09 13:50:08 +0000 2022,I’m a ⁦United Airlines⁩ 1 K frequent flier but I think I’ll move over to Delta. I don’t feel very safe flying on an… https://t.co/MKf8TBNC2M,United States,
emily_ladau,Sun Jan 09 20:42:56 +0000 2022,A reminder that this happened and that @united and @USDOT and every single existing airline must be held accountabl… https://t.co/gIm1SwGFgE,New York,
CNBC,Mon Jan 10 11:05:00 +0000 2022,"Passenger airlines are a crucial industry in the global economy, but the sector is also extremely volatile. Why do… https://t.co/pQGUziFnCz","Englewood Cliffs, NJ",
laxradar,Tue Jan 11 00:19:30 +0000 2022,"United Airlines flight #UAL1877 spotted at 4,650 feet! https://t.co/Xgz1GPWcMO","Los Angeles, CA",
moulanapanji,Tue Jan 11 00:11:28 +0000 2022,"RT @AusterityAirli1: United Airlines Boeing 747-422 N199UA landing at Beijing - Capital in the March of 2012.
© See photo. https://t.co/IhD…","Jakarta Timur, DKI Jakarta",
laxradar,Tue Jan 11 00:10:42 +0000 2022,"United Airlines flight #UAL651 spotted at 19,650 feet! https://t.co/6WcNJ0pcwI","Los Angeles, CA",
escapeFlightDEN,Tue Jan 11 00:07:50 +0000 2022,"Nonstop Flights: Denver to London, United Kingdom $534-$537 r/t [January-April] - British Airways / American Airlin… https://t.co/WOXuvLHNPg",Denver,
jen_lockett,Tue Jan 11 00:00:00 +0000 2022,"@United could have replaced Engracia's wheelchair, they let her die instead. Engracia's wheelchair was vital to her… https://t.co/9yyTyn7aZ2","Bremerton, WA",
centralspotter,Mon Jan 10 23:48:38 +0000 2022,"👀✈️🔊
N784AN 
#Unknown 
#American Airlines 
#United States
#Boeing 777 223ER 
#American Airlines#AA9F6F
From:… https://t.co/rCl4QRlfBS","Scotland, United Kingdom",
laxradar,Mon Jan 10 23:47:55 +0000 2022,"United Airlines flight #UAL1174 spotted at 31,975 feet! https://t.co/8P3vn5Vlgb","Los Angeles, CA",
ChuoRapid_201,Mon Jan 10 23:45:05 +0000 2022,"RT @AusterityAirli1: United Airlines Boeing 747-422 N199UA landing at Beijing - Capital in the March of 2012.
© See photo. https://t.co/IhD…",Somewhere in the world,
thevrushtimehta,Mon Jan 10 23:44:59 +0000 2022,This is very unacceptable. An airlines as big as united airlines can steal your jewellery. This is pathetic and ver… https://t.co/Poc9nR32jK,,
thevrushtimehta,Mon Jan 10 23:44:45 +0000 2022,NEVER TRAVEL WITH UNITED AIRLINES EVER. I had a flight from Newark to Cancún of flight number UA1052 on monday Janu… https://t.co/OsouK4Sq11,,
hotelpaparazzi,Mon Jan 10 23:43:26 +0000 2022,United Airlines Taps AWS as ‘Preferred’ Cloud Provider https://t.co/t8K3o6VlVq,"Los Angeles, CA",
centralspotter,Mon Jan 10 23:42:03 +0000 2022,"👀✈️🔊
N784AN 
#Unknown 
#American Airlines 
#United States
#Boeing 777 223ER 
#American Airlines#AA9F6F
From:… https://t.co/9SlfLcmzBt","Scotland, United Kingdom",
InboundPlanet,Mon Jan 10 23:40:57 +0000 2022,RT @airlivenet: United Airlines #UA2701 returned to Wilmington right after takeoff https://t.co/Wx7M8XdfqL https://t.co/NDxbKRPdXN,Wherever The Wind Blows,
sisson_darrell,Mon Jan 10 23:39:42 +0000 2022,RT @TheOnion: United Airlines Exploring Viability Of Stacking Them Like Cordwood https://t.co/26KrYUhr1L https://t.co/pbOXxivUv8,"Indiana, USA",
laxradar,Mon Jan 10 23:36:03 +0000 2022,"United Airlines flight #UAL1259 spotted at 16,000 feet! https://t.co/v8d48dtSYM","Los Angeles, CA",
laxradar,Mon Jan 10 23:35:09 +0000 2022,"United Airlines flight #UAL1243 spotted at 36,000 feet! https://t.co/OMV5FjbfyD","Los Angeles, CA",
garnergreg,Mon Jan 10 23:31:09 +0000 2022,We need to start fining airlines for being stupid and harassing Americans. I've had problems with United Airlines 1… https://t.co/CHyeD4awnK,"Goodlettsville, TN",
takecchismt,Mon Jan 10 23:30:15 +0000 2022,"RT @AusterityAirli1: United Arab Airlines De Havilland DH-106 Comet 4C SU-ALL photographed at Geneva - Cointrin during July 1968.
© See pho…",北海道中空知,
Karabomodise747,Mon Jan 10 23:23:46 +0000 2022,"RT @AusterityAirli1: United Airlines Boeing 747-422 N199UA landing at Beijing - Capital in the March of 2012.
© See photo. https://t.co/IhD…","Port Alfred, South Africa",
Karabomodise747,Mon Jan 10 23:16:46 +0000 2022,"RT @spotter_airline: United Airlines
Boeing 787-10 Dreamliner
N14001 @ LAX https://t.co/dgv3wAOxa2","Port Alfred, South Africa",
kmita3,Mon Jan 10 23:16:00 +0000 2022,Beware of flying with @United Airlines. They’ll cancel your flight and make you grovel for your money back. Terrible,,
nao_na,Mon Jan 10 23:11:36 +0000 2022,"RT @AusterityAirli1: United Airlines Boeing 747-422 N199UA landing at Beijing - Capital in the March of 2012.
© See photo. https://t.co/IhD…",空港周辺♪,
laxradar,Mon Jan 10 23:08:09 +0000 2022,United Airlines flight #UAL2673 spotted at 750 feet! https://t.co/uacNkBrGsI,"Los Angeles, CA",
KassidyGHill,Mon Jan 10 23:06:58 +0000 2022,"Update: Delays eventually led to cancellations so I rented a car and I’m driving back to Green Bay on little sleep,… https://t.co/nkuzoV7vqf",Bama✈️Gainesville✈️Green Bay,
itsallober,Mon Jan 10 23:01:20 +0000 2022,RT @TheOnion: United Airlines Exploring Viability Of Stacking Them Like Cordwood https://t.co/26KrYUhr1L https://t.co/pbOXxivUv8,"Baltimore, MD",
laxradar,Mon Jan 10 22:58:21 +0000 2022,United Airlines flight #UAL516 spotted at 925 feet! https://t.co/Nzqe13mYs5,"Los Angeles, CA",
laxradar,Mon Jan 10 22:58:05 +0000 2022,"United Airlines flight #UAL312 spotted at 3,025 feet! https://t.co/gOJLIUUY5M","Los Angeles, CA",
aguas_larry,Mon Jan 10 22:55:04 +0000 2022,"RT @AusterityAirli1: United Airlines Boeing 747-422 N199UA landing at Beijing - Capital in the March of 2012.
© See photo. https://t.co/IhD…",Bogotá,
laxradar,Mon Jan 10 22:54:23 +0000 2022,United Airlines flight #UAL1897 spotted at 850 feet! https://t.co/7a3iUsf6yQ,"Los Angeles, CA",
laxradar,Mon Jan 10 22:52:42 +0000 2022,"United Airlines flight #UAL253 spotted at 38,000 feet! https://t.co/CfnT1GigBQ","Los Angeles, CA",
jetdriverman,Mon Jan 10 22:51:53 +0000 2022,RT @ClassicsPlanes: A United Airlines Lockheed Tristar seen here in this photo at San Francisco during June 1991 #avgeeks ©- Bill Larkins h…,,
AvgeekWorld,Mon Jan 10 22:47:22 +0000 2022,RT @ClassicsPlanes: A United Airlines Lockheed Tristar seen here in this photo at San Francisco during June 1991 #avgeeks ©- Bill Larkins h…,"London, England",
westsidehike,Mon Jan 10 22:46:58 +0000 2022,RT @DanielleAE4HF: Airline Employees 4 Health Freedom is a 501(c)(4) organization defending religious liberties and freedom of medical choi…,,
laxradar,Mon Jan 10 22:46:57 +0000 2022,"United Airlines flight #UAL403 spotted at 10,350 feet! https://t.co/z7OIQI3Zs1","Los Angeles, CA",
centralspotter,Mon Jan 10 22:34:45 +0000 2022,"👀✈️🔊
G-POWP 
#NPT010J 
#ASL Airlines Ireland 
#United Kingdom
#Boeing 737 436SF 
#ASL Airlines Ireland#40055F
From:… https://t.co/Bg2vhIb3td","Scotland, United Kingdom",
Crowdog13,Mon Jan 10 22:29:05 +0000 2022,RT @DanielleAE4HF: Airline Employees 4 Health Freedom is a 501(c)(4) organization defending religious liberties and freedom of medical choi…,"Arizona, USA",
escapeFlightSEA,Mon Jan 10 22:26:23 +0000 2022,Nonstop Flights: Seattle to/from Dallas or Chicago $118-$132 r/t [January-February] - American Airlines / United /… https://t.co/euwfsH4UMX,"Seattle, WA",
xiscan1,Mon Jan 10 22:25:40 +0000 2022,RT @RobbReport: United just bet big on electric planes. https://t.co/ryL0p1a3Ol,Valueinvesting,
iamwillwilson86,Mon Jan 10 22:14:50 +0000 2022,@united Y'all haven't even responded to this either after a while. You would think that a Big Company Liked United… https://t.co/i6Pmg91ErS,"Kin-cho, Okinawa",
celiahackling,Mon Jan 10 22:13:22 +0000 2022,@united We all know how to read an airlines contract of carriage so I don’t expect to be berrated and belittled by… https://t.co/ljzZuldmxO,LA / London,
wdhubbs,Mon Jan 10 22:12:28 +0000 2022,RT @emily_ladau: A reminder that this happened and that @united and @USDOT and every single existing airline must be held accountable. http…,"Austin area, TX",
737driverng,Mon Jan 10 22:11:34 +0000 2022,RT @DineshDSouza: I’m a ⁦United Airlines⁩ 1 K frequent flier but I think I’ll move over to Delta. I don’t feel very safe flying on an airli…,,
avsec_pro,Mon Jan 10 22:10:51 +0000 2022,Social media posts say that the resumption of Department of State sanctioned evacuation flights by Qatari Airlines… https://t.co/K5t5ib6DgA,,
Cargo_Airlines,Mon Jan 10 22:04:56 +0000 2022,"We are thrilled to join today's first panel discussion ""2022 State of the Industry: A Discussion with Aviation Lead… https://t.co/Ff4plGMBQF","Washington, DC",
laxradar,Mon Jan 10 22:04:26 +0000 2022,"United Airlines flight #UAL2371 spotted at 25,200 feet! https://t.co/89VXWXP3Om","Los Angeles, CA",
dmrichiephd,Mon Jan 10 22:04:20 +0000 2022,RT @RMFifthCircuit: I'm waiting on two significant Fifth Circuit orders this week (no reason to think they will necessarily be this week bu…,,
laxradar,Mon Jan 10 22:03:34 +0000 2022,"United Airlines flight #UAL2110 spotted at 15,825 feet! https://t.co/GLxH6j1AQ5","Los Angeles, CA",
TreasuryCurve,Mon Jan 10 22:03:04 +0000 2022,"#Nike’s #CFO joins United Airlines board

https://t.co/vRh7Goo9Y3 https://t.co/O1cZhrM2iY","Silicon Valley, CA",
DolorNolet,Mon Jan 10 22:00:41 +0000 2022,"RT @OnDisasters: #OTD in 2010: United Airlines Flight 634, an A319, makes an emergency landing at Newark (US). All 53 aboard are unharmed.…",,
laxradar,Mon Jan 10 22:00:34 +0000 2022,"United Airlines flight #UAL2166 spotted at 16,600 feet! https://t.co/ZGXwEzqFZu","Los Angeles, CA",
laxradar,Mon Jan 10 21:58:06 +0000 2022,"United Airlines flight #UAL2260 spotted at 37,000 feet! https://t.co/lHUOhdiCSW","Los Angeles, CA",
aguas_larry,Mon Jan 10 21:57:17 +0000 2022,"RT @spotter_airline: United Airlines
Boeing 787-10 Dreamliner
N14001 @ LAX https://t.co/dgv3wAOxa2",Bogotá,
laxradar,Mon Jan 10 21:55:36 +0000 2022,United Airlines flight #UAL1069 spotted at 25 feet! https://t.co/tzMWUCHyER,"Los Angeles, CA",
laxradar,Mon Jan 10 21:49:35 +0000 2022,United Airlines flight #UAL1688 spotted at 325 feet! https://t.co/3kLodUBLy8,"Los Angeles, CA",
jenjohnson0613,Mon Jan 10 21:49:06 +0000 2022,united airlines: Stop rabbit discrimination on Delta and United Airlines - allow rabbits in the cabin! - Sign the P… https://t.co/65JGZWNcGU,,
laxradar,Mon Jan 10 21:48:39 +0000 2022,United Airlines flight #UAL1097 spotted at 375 feet! https://t.co/9GaaOF8Khv,"Los Angeles, CA",
KennethDay24,Mon Jan 10 21:46:51 +0000 2022,RT @ClassicsPlanes: A United Airlines Lockheed Tristar seen here in this photo at San Francisco during June 1991 #avgeeks ©- Bill Larkins h…,United States,
Lunchbox93XIII,Mon Jan 10 21:45:53 +0000 2022,RT @emily_ladau: A reminder that this happened and that @united and @USDOT and every single existing airline must be held accountable. http…,United States,
laxradar,Mon Jan 10 21:45:15 +0000 2022,"United Airlines flight #UAL1219 spotted at 13,600 feet! https://t.co/mrq2qFUmzS","Los Angeles, CA",
JbtpPhotos,Mon Jan 10 21:44:42 +0000 2022,"Every time I've seen United Airlines or American Airlines in the news over the past 3 years, it's made me completel… https://t.co/Upd7KfqAvz",,
centralspotter,Mon Jan 10 21:39:55 +0000 2022,"👀✈️🔊
PH-BXU 
#KLM49J 
#KLM Royal Dutch Airlines 
#Netherlands
#Boeing 737NG 8BK/W 
#KLM Royal Dutch Airlines#484442… https://t.co/nuMfCX8L5m","Scotland, United Kingdom",
laxradar,Mon Jan 10 21:37:25 +0000 2022,"United Airlines flight #UAL1409 spotted at 19,300 feet! https://t.co/ObUPYgrlMI","Los Angeles, CA",
danett_abbott,Mon Jan 10 21:34:55 +0000 2022,RT @TheOnion: United Airlines Exploring Viability Of Stacking Them Like Cordwood https://t.co/26KrYUhr1L https://t.co/pbOXxivUv8,"Orange, CA",
laxradar,Mon Jan 10 21:32:23 +0000 2022,"United Airlines flight #UAL1757 spotted at 15,000 feet! https://t.co/OE5oL951VU","Los Angeles, CA",
BryanWeakland,Mon Jan 10 21:29:54 +0000 2022,RT @ClassicsPlanes: A United Airlines Lockheed Tristar seen here in this photo at San Francisco during June 1991 #avgeeks ©- Bill Larkins h…,New York,
centralspotter,Mon Jan 10 21:29:16 +0000 2022,"👀✈️🔊
N661UA 
#Unknown 
#United Airlines 
#United States
#Boeing 767 322ER/W 
#United Airlines#A8B9B3
From: #Unknown… https://t.co/JpaFfCwIbA","Scotland, United Kingdom",
marine80215658,Mon Jan 10 21:28:55 +0000 2022,"RT @AusterityAirli1: United Airlines Boeing 747-422 N199UA landing at Beijing - Capital in the March of 2012.
© See photo. https://t.co/IhD…",Outer Heaven,
_exotiix_,Mon Jan 10 21:27:33 +0000 2022,"@TheEuropeanLad Top 10 Uniteds: 
1. West Ham United
2. Sheffield United
3. Leeds United
4.  Newcastle United (small… https://t.co/Sgy23VfPwg",,
laxradar,Mon Jan 10 21:23:39 +0000 2022,"United Airlines flight #UAL1632 spotted at 3,100 feet! https://t.co/xphFyacZSo","Los Angeles, CA",
laxradar,Mon Jan 10 21:21:37 +0000 2022,"United Airlines flight #UAL1995 spotted at 8,750 feet! https://t.co/5nGGYXdpdR","Los Angeles, CA",
Airline_Weekly,Mon Jan 10 21:11:49 +0000 2022,RT @jonostrower: These go together: United CEO Backs Denver Bus Service Pilot Despite Slow Start https://t.co/pxZrqdRbDV (via @ByERussell),"New York, NY",
laxradar,Mon Jan 10 21:11:46 +0000 2022,"United Airlines flight #UAL736 spotted at 16,750 feet! https://t.co/yVnrSUJmY4","Los Angeles, CA",
laxradar,Mon Jan 10 21:11:13 +0000 2022,"United Airlines flight #UAL247 spotted at 9,600 feet! https://t.co/q4NqUXunRK","Los Angeles, CA",
laxradar,Mon Jan 10 21:10:43 +0000 2022,"United Airlines flight #UAL2414 spotted at 36,275 feet! https://t.co/i47jj8flx1","Los Angeles, CA",
NickBL88,Mon Jan 10 21:10:35 +0000 2022,"RT @spotter_airline: United Airlines
Boeing 787-10 Dreamliner
N14001 @ LAX https://t.co/dgv3wAOxa2","Indianapolis, IN",
