user,date,text,location,coordinates
DineshDSouza,Sun Jan 09 13:50:08 +0000 2022,I’m a ⁦United Airlines⁩ 1 K frequent flier but I think I’ll move over to Delta. I don’t feel very safe flying on an… https://t.co/MKf8TBNC2M,United States,
emily_ladau,Sun Jan 09 20:42:56 +0000 2022,A reminder that this happened and that @united and @USDOT and every single existing airline must be held accountabl… https://t.co/gIm1SwGFgE,New York,
CNBC,Mon Jan 10 11:05:00 +0000 2022,"Passenger airlines are a crucial industry in the global economy, but the sector is also extremely volatile. Why do… https://t.co/pQGUziFnCz","Englewood Cliffs, NJ",
dmrichiephd,Mon Jan 10 22:04:20 +0000 2022,RT @RMFifthCircuit: I'm waiting on two significant Fifth Circuit orders this week (no reason to think they will necessarily be this week bu…,,
laxradar,Mon Jan 10 22:03:34 +0000 2022,"United Airlines flight #UAL2110 spotted at 15,825 feet! https://t.co/GLxH6j1AQ5","Los Angeles, CA",
TreasuryCurve,Mon Jan 10 22:03:04 +0000 2022,"#Nike’s #CFO joins United Airlines board

https://t.co/vRh7Goo9Y3 https://t.co/O1cZhrM2iY","Silicon Valley, CA",
DolorNolet,Mon Jan 10 22:00:41 +0000 2022,"RT @OnDisasters: #OTD in 2010: United Airlines Flight 634, an A319, makes an emergency landing at Newark (US). All 53 aboard are unharmed.…",,
laxradar,Mon Jan 10 22:00:34 +0000 2022,"United Airlines flight #UAL2166 spotted at 16,600 feet! https://t.co/ZGXwEzqFZu","Los Angeles, CA",
laxradar,Mon Jan 10 21:58:06 +0000 2022,"United Airlines flight #UAL2260 spotted at 37,000 feet! https://t.co/lHUOhdiCSW","Los Angeles, CA",
aguas_larry,Mon Jan 10 21:57:17 +0000 2022,"RT @spotter_airline: United Airlines
Boeing 787-10 Dreamliner
N14001 @ LAX https://t.co/dgv3wAOxa2",Bogotá,
laxradar,Mon Jan 10 21:55:36 +0000 2022,United Airlines flight #UAL1069 spotted at 25 feet! https://t.co/tzMWUCHyER,"Los Angeles, CA",
laxradar,Mon Jan 10 21:49:35 +0000 2022,United Airlines flight #UAL1688 spotted at 325 feet! https://t.co/3kLodUBLy8,"Los Angeles, CA",
jenjohnson0613,Mon Jan 10 21:49:06 +0000 2022,united airlines: Stop rabbit discrimination on Delta and United Airlines - allow rabbits in the cabin! - Sign the P… https://t.co/65JGZWNcGU,,
laxradar,Mon Jan 10 21:48:39 +0000 2022,United Airlines flight #UAL1097 spotted at 375 feet! https://t.co/9GaaOF8Khv,"Los Angeles, CA",
KennethDay24,Mon Jan 10 21:46:51 +0000 2022,RT @ClassicsPlanes: A United Airlines Lockheed Tristar seen here in this photo at San Francisco during June 1991 #avgeeks ©- Bill Larkins h…,United States,
Lunchbox93XIII,Mon Jan 10 21:45:53 +0000 2022,RT @emily_ladau: A reminder that this happened and that @united and @USDOT and every single existing airline must be held accountable. http…,United States,
laxradar,Mon Jan 10 21:45:15 +0000 2022,"United Airlines flight #UAL1219 spotted at 13,600 feet! https://t.co/mrq2qFUmzS","Los Angeles, CA",
JbtpPhotos,Mon Jan 10 21:44:42 +0000 2022,"Every time I've seen United Airlines or American Airlines in the news over the past 3 years, it's made me completel… https://t.co/Upd7KfqAvz",,
centralspotter,Mon Jan 10 21:39:55 +0000 2022,"👀✈️🔊
PH-BXU 
#KLM49J 
#KLM Royal Dutch Airlines 
#Netherlands
#Boeing 737NG 8BK/W 
#KLM Royal Dutch Airlines#484442… https://t.co/nuMfCX8L5m","Scotland, United Kingdom",
laxradar,Mon Jan 10 21:37:25 +0000 2022,"United Airlines flight #UAL1409 spotted at 19,300 feet! https://t.co/ObUPYgrlMI","Los Angeles, CA",
danett_abbott,Mon Jan 10 21:34:55 +0000 2022,RT @TheOnion: United Airlines Exploring Viability Of Stacking Them Like Cordwood https://t.co/26KrYUhr1L https://t.co/pbOXxivUv8,"Orange, CA",
laxradar,Mon Jan 10 21:32:23 +0000 2022,"United Airlines flight #UAL1757 spotted at 15,000 feet! https://t.co/OE5oL951VU","Los Angeles, CA",
BryanWeakland,Mon Jan 10 21:29:54 +0000 2022,RT @ClassicsPlanes: A United Airlines Lockheed Tristar seen here in this photo at San Francisco during June 1991 #avgeeks ©- Bill Larkins h…,New York,
centralspotter,Mon Jan 10 21:29:16 +0000 2022,"👀✈️🔊
N661UA 
#Unknown 
#United Airlines 
#United States
#Boeing 767 322ER/W 
#United Airlines#A8B9B3
From: #Unknown… https://t.co/JpaFfCwIbA","Scotland, United Kingdom",
marine80215658,Mon Jan 10 21:28:55 +0000 2022,"RT @AusterityAirli1: United Airlines Boeing 747-422 N199UA landing at Beijing - Capital in the March of 2012.
© See photo. https://t.co/IhD…",Outer Heaven,
_exotiix_,Mon Jan 10 21:27:33 +0000 2022,"@TheEuropeanLad Top 10 Uniteds: 
1. West Ham United
2. Sheffield United
3. Leeds United
4.  Newcastle United (small… https://t.co/Sgy23VfPwg",,
laxradar,Mon Jan 10 21:23:39 +0000 2022,"United Airlines flight #UAL1632 spotted at 3,100 feet! https://t.co/xphFyacZSo","Los Angeles, CA",
laxradar,Mon Jan 10 21:21:37 +0000 2022,"United Airlines flight #UAL1995 spotted at 8,750 feet! https://t.co/5nGGYXdpdR","Los Angeles, CA",
Airline_Weekly,Mon Jan 10 21:11:49 +0000 2022,RT @jonostrower: These go together: United CEO Backs Denver Bus Service Pilot Despite Slow Start https://t.co/pxZrqdRbDV (via @ByERussell),"New York, NY",
laxradar,Mon Jan 10 21:11:46 +0000 2022,"United Airlines flight #UAL736 spotted at 16,750 feet! https://t.co/yVnrSUJmY4","Los Angeles, CA",
laxradar,Mon Jan 10 21:11:13 +0000 2022,"United Airlines flight #UAL247 spotted at 9,600 feet! https://t.co/q4NqUXunRK","Los Angeles, CA",
laxradar,Mon Jan 10 21:10:43 +0000 2022,"United Airlines flight #UAL2414 spotted at 36,275 feet! https://t.co/i47jj8flx1","Los Angeles, CA",
NickBL88,Mon Jan 10 21:10:35 +0000 2022,"RT @spotter_airline: United Airlines
Boeing 787-10 Dreamliner
N14001 @ LAX https://t.co/dgv3wAOxa2","Indianapolis, IN",
MALHALWAN,Mon Jan 10 21:10:29 +0000 2022,@sai7org @sid_fritts @svmedia_center @Saudi_Airlines and sees the great development under the leadership of my mast… https://t.co/0BjhwtFfXn,"الرياض, المملكة العربية السعود",
ByERussell,Mon Jan 10 21:09:58 +0000 2022,"Airline staffing issues are very real.

American is offering up to $187,500 in bonuses and incentives over several… https://t.co/2xH3tB2gSu",DC,
dragonfoxkid,Mon Jan 10 21:08:38 +0000 2022,RT @emily_ladau: A reminder that this happened and that @united and @USDOT and every single existing airline must be held accountable. http…,"Texas, USA",
laxradar,Mon Jan 10 21:06:55 +0000 2022,"United Airlines flight #UAL1241 spotted at 3,375 feet! https://t.co/sDBIUxvkuE","Los Angeles, CA",
4freereign,Mon Jan 10 21:04:56 +0000 2022,@thedailybeast He had already interviewed with Delta and United. The high-altitude vaccine-induced clotting deaths… https://t.co/keyfTcrVZJ,,
laxradar,Mon Jan 10 21:03:43 +0000 2022,"United Airlines flight #UAL2246 spotted at 16,875 feet! https://t.co/6qeqTpGKXW","Los Angeles, CA",
WindstormWinds1,Mon Jan 10 21:02:23 +0000 2022,RT @DanielleAE4HF: Airline Employees 4 Health Freedom is a 501(c)(4) organization defending religious liberties and freedom of medical choi…,"North Pole, AK",
yungjoc_,Mon Jan 10 21:00:17 +0000 2022,"@broooookllynnn United miles don’t ever expire, if you fly frequently with them they’ll offer complimentary drinks,… https://t.co/unFiRPqhIF","Huntington Beach, CA",
00000000,Mon Jan 10 20:59:15 +0000 2022,More people getting sick every day and United Airlines thinks this is ok to have in a plane. https://t.co/JYmcUX1hEf,Low Cal,
laxradar,Mon Jan 10 20:57:01 +0000 2022,"United Airlines flight #UAL632 spotted at 24,125 feet! https://t.co/TjszTZwyga","Los Angeles, CA",
OkapisiRogers,Mon Jan 10 20:53:55 +0000 2022,"RT @OjaraImmy: #UgandaFliesAgainToDubai  On 8th January 2022, @UG_Airlines resumed it's flights to Dubai after the ban lifting on direct pa…",,
andy_reds,Mon Jan 10 20:53:05 +0000 2022,"RT @benmutzabaugh: For the first time ever, Hawaii's getting regularly scheduled service on Boeing's biggest variant of the Dreamliner (sto…","RE, IT",
Zanzibar_Dallax,Mon Jan 10 20:51:14 +0000 2022,"@Huttoneer @Bygone1 @TristanSnell Like, United Airlines CEO suggesting the CDC change guidance, the CDC changes gui… https://t.co/7JNciobs4F","Ohio, USA",
centralspotter,Mon Jan 10 20:49:43 +0000 2022,"👀✈️🔊
OO-TNN 
#TAY4426 
#ASL Airlines Belgium 
#Belgium
#Boeing 737 45DBDSF 
#ASL Airlines Belgium#44D1CE
From: #EDI… https://t.co/ybrvb8ndJW","Scotland, United Kingdom",
samy350dx,Mon Jan 10 20:48:33 +0000 2022,@united Inconsistent COVID regulations at United airlines caused my family to be kicked off the plane after visitin… https://t.co/hP60JOcJVo,,
laxradar,Mon Jan 10 20:48:10 +0000 2022,"United Airlines flight #UAL1758 spotted at 36,000 feet! https://t.co/YM3S615eMl","Los Angeles, CA",
lazzy_otter,Mon Jan 10 20:36:48 +0000 2022,RT @TheOnion: United Airlines Exploring Viability Of Stacking Them Like Cordwood https://t.co/26KrYUhr1L https://t.co/pbOXxivUv8,Stockton ca ,
p_block2325,Mon Jan 10 20:35:47 +0000 2022,RT @TheOnion: United Airlines Exploring Viability Of Stacking Them Like Cordwood https://t.co/26KrYUhr1L https://t.co/pbOXxivUv8,"Indianapolis, IN",
laxradar,Mon Jan 10 20:35:46 +0000 2022,"United Airlines flight #UAL687 spotted at 15,525 feet! https://t.co/HaujaUlxDI","Los Angeles, CA",
laxradar,Mon Jan 10 20:35:30 +0000 2022,"United Airlines flight #UAL570 spotted at 4,975 feet! https://t.co/y6jg1fvnb7","Los Angeles, CA",
OgboluPatrick,Mon Jan 10 20:35:04 +0000 2022,"RT @AusterityAirli1: United Airlines Boeing 747-422 N199UA landing at Beijing - Capital in the March of 2012.
© See photo. https://t.co/IhD…","Burleson, TX",
laxradar,Mon Jan 10 20:28:41 +0000 2022,"United Airlines flight #UAL490 spotted at 10,675 feet! https://t.co/Q8Xmg9oezE","Los Angeles, CA",
Skycheckin,Mon Jan 10 20:24:10 +0000 2022,United schedules first-ever Boeing 787-10 Dreamliner flights to Hawaii https://t.co/2PH43Al2LR https://t.co/kUuKeL8VVf,New York City,
laxradar,Mon Jan 10 20:22:38 +0000 2022,"United Airlines flight #UAL2201 spotted at 11,400 feet! https://t.co/FEtMuiOAEk","Los Angeles, CA",
juancpizarrob,Mon Jan 10 20:16:10 +0000 2022,RT @airlivenet: United Airlines #UA2701 returned to Wilmington right after takeoff https://t.co/Wx7M8XdfqL https://t.co/NDxbKRPdXN,Pereira Colombia,
PatFili,Mon Jan 10 20:16:04 +0000 2022,United airlines is the worst! 3 days of telling us it is coming the next day. Keep going to airport. Today one bag… https://t.co/2CBQpjAxhm,"Carnegie Hill, Manhattan",
laxradar,Mon Jan 10 20:15:50 +0000 2022,United Airlines flight #UAL1535 spotted at 625 feet! https://t.co/Op3CKZuLL5,"Los Angeles, CA",
airlinemaps,Mon Jan 10 20:09:36 +0000 2022,From the archives: United and @ridelandline are not the first to try bus service between @DENAirport and Fort Colli… https://t.co/tx8llkQQQo,,
veteranpattroit,Mon Jan 10 20:08:06 +0000 2022,https://t.co/ZqyQXU6G2g     must watch UNITED AIRLINES,,
ByERussell,Mon Jan 10 20:07:39 +0000 2022,RT @jonostrower: These go together: United CEO Backs Denver Bus Service Pilot Despite Slow Start https://t.co/pxZrqdRbDV (via @ByERussell)…,DC,
laxradar,Mon Jan 10 20:07:19 +0000 2022,"United Airlines flight #UAL1271 spotted at 37,000 feet! https://t.co/cQRtiy4HYI","Los Angeles, CA",
EllieGAnders,Mon Jan 10 20:03:58 +0000 2022,@Orwells_Ghost_ @ConceptualJames United Airlines gave their employees 2 days to recover from adverse reactions. If… https://t.co/DM5D8QE4uy,,
laxradar,Mon Jan 10 20:02:27 +0000 2022,"United Airlines flight #UAL1444 spotted at 35,000 feet! https://t.co/3yD0eEhhvR","Los Angeles, CA",
remaxmorinville,Mon Jan 10 20:02:01 +0000 2022,United Airlines said Tuesday it expects to fly more passengers each day during the year-end holidays than Thanksgiv… https://t.co/sgRBNz6aXc,"Morinville, Alberta",
CHX003,Mon Jan 10 20:01:15 +0000 2022,RT @DanielleAE4HF: Airline Employees 4 Health Freedom is a 501(c)(4) organization defending religious liberties and freedom of medical choi…,Earth,
jonostrower,Mon Jan 10 19:57:37 +0000 2022,These go together: United CEO Backs Denver Bus Service Pilot Despite Slow Start https://t.co/pxZrqdRbDV (via… https://t.co/aVWq3dYAAq,Seattle,
WNYAlz,Mon Jan 10 19:57:29 +0000 2022,RT @ALZNYCC1: Join our team! The Alzheimer's Association is an official charity partner of the United Airlines NYC Half Marathon on March 2…,Western New York ,
OverPutney,Mon Jan 10 19:56:13 +0000 2022,"#UAL934 N673UA Boeing 767 322ER/W United Airlines: 1.3 mi away @ 2700 ft and 21.9° frm hrzn, heading W @ 205.6mi/h… https://t.co/JaOGbZ1zXD","Putney, London",
mia_buma,Mon Jan 10 19:55:50 +0000 2022,RT @DineshDSouza: I’m a ⁦United Airlines⁩ 1 K frequent flier but I think I’ll move over to Delta. I don’t feel very safe flying on an airli…,,
AustinMaronge,Mon Jan 10 19:55:36 +0000 2022,RT @DanielleAE4HF: Airline Employees 4 Health Freedom is a 501(c)(4) organization defending religious liberties and freedom of medical choi…,,
laxradar,Mon Jan 10 19:50:12 +0000 2022,"United Airlines flight #UAL2637 spotted at 19,025 feet! https://t.co/INxEwA65Ve","Los Angeles, CA",
ALZNYCC1,Mon Jan 10 19:46:40 +0000 2022,Join our team! The Alzheimer's Association is an official charity partner of the United Airlines NYC Half Marathon… https://t.co/KMYkh6Q6jT,"New York City, USA",
laxradar,Mon Jan 10 19:42:24 +0000 2022,"United Airlines flight #UAL1647 spotted at 14,200 feet! https://t.co/F2SHvmauE7","Los Angeles, CA",
laxradar,Mon Jan 10 19:42:03 +0000 2022,"United Airlines flight #UAL552 spotted at 11,475 feet! https://t.co/x6SAuoCBqj","Los Angeles, CA",
laxradar,Mon Jan 10 19:41:23 +0000 2022,"United Airlines flight #UAL2669 spotted at 37,000 feet! https://t.co/gNrAYjOYcV","Los Angeles, CA",
GenevaSpotters,Mon Jan 10 19:41:07 +0000 2022,RT @RichardNagarju8: @OnDisasters Video footage of united airlines 634 https://t.co/b1feG5EFdB,"Geneva, Switzerland",
EscFlightsLAX,Mon Jan 10 19:36:49 +0000 2022,"Nonstop Flights: Los Angeles to Austin $78 r/t [February-March] - United / Alaska Airlines

https://t.co/4S9UyhnhVc… https://t.co/59RPX0CA5j","Los Angeles, CA",
