user,date,text,location,coordinates
laxradar,Tue Oct 18 17:25:27 +0000 2022,"United Airlines flight #UAL718 spotted at 36,000 feet! https://t.co/rMOG91cTw5","Los Angeles, CA",
laxradar,Tue Oct 18 17:24:31 +0000 2022,"United Airlines flight #UAL1679 spotted at 33,000 feet! https://t.co/3ShgkCvKro","Los Angeles, CA",
laxradar,Tue Oct 18 17:20:28 +0000 2022,"United Airlines flight #UAL1783 spotted at 37,000 feet! https://t.co/CNx61SncT4","Los Angeles, CA",
laxradar,Tue Oct 18 17:19:45 +0000 2022,United Airlines flight #UAL2271 spotted at 400 feet! https://t.co/YMThaqBf9n,"Los Angeles, CA",
laxradar,Tue Oct 18 17:17:14 +0000 2022,"United Airlines flight #UAL2090 spotted at 18,950 feet! https://t.co/bYCRP3WlQY","Los Angeles, CA",
PWillWallE1,Tue Oct 18 17:12:34 +0000 2022,RT @simple_flying: A snake caused mass hysteria aboard a United Airlines flight after landing as it moved about the cabin in protest of the…,"Houston, TX",
centralspotter,Tue Oct 18 17:12:07 +0000 2022,"👀✈️🔊
N731AN 
#AAL135 
#American Airlines 
#United States
#Boeing 777 323ER 
#American Airlines
#A9CECF
Alt 29000ft… https://t.co/bYMyYifocG","Scotland, United Kingdom",
AboveBracknell,Tue Oct 18 17:12:04 +0000 2022,"🇺🇸 N663UA #UNITED #UAL25 LHR-BOS: 1.7mi away heading W, travelling 326mph @ 8200ft #Heathrow #Departure [United Air… https://t.co/3oJ7XSvfUJ",Bracknell,
laxradar,Tue Oct 18 17:11:43 +0000 2022,"United Airlines flight #UAL1147 spotted at 31,650 feet! https://t.co/gDqCkoKelC","Los Angeles, CA",
Mark45dominic,Tue Oct 18 17:10:10 +0000 2022,RT @FirstSquawk: UNITED AIRLINES IS AIMING TO HAVE ELECTRIC PLANES FLYING BY 2030. - CNBC,,
laxradar,Tue Oct 18 17:07:15 +0000 2022,"United Airlines flight #UAL1499 spotted at 31,975 feet! https://t.co/V09w456Mq4","Los Angeles, CA",
laxradar,Tue Oct 18 17:06:59 +0000 2022,"United Airlines flight #UAL1212 spotted at 35,025 feet! https://t.co/quiq1Z2RCn","Los Angeles, CA",
Fargo1967,Tue Oct 18 17:06:51 +0000 2022,"@united Woke United Airlines Decreased Pilots Pay.

United decided to Hire 50% Black Pilots.

United Airlines Excee… https://t.co/sd7yMQLaHU",,
centralspotter,Tue Oct 18 17:06:35 +0000 2022,"👀✈️🔊
N78001 
#UAL933 
#United Airlines 
#United States
#Boeing 777 224ER 
#United Airlines
#AA92F8
Alt 34000ft… https://t.co/phpAGWtXI8","Scotland, United Kingdom",
aadrankit,Tue Oct 18 17:05:58 +0000 2022,"RT @INDmoneyApp: US pre-market update:

📈Stock futures indicate a positive opening for the US #StockMarket after yesterday's rally.

👍Johns…",New Delhi,
goldenbear2241,Tue Oct 18 17:02:00 +0000 2022,"Thank you United Airlines! I just reached 1,000,000 miles with United. I stand at 1,808,000 miles with American Air… https://t.co/8QmCF4oNbW",,
laxradar,Tue Oct 18 16:59:17 +0000 2022,"United Airlines flight #UAL1041 spotted at 39,000 feet! https://t.co/uk4I6oBZU4","Los Angeles, CA",
JedburghPodcast,Tue Oct 18 16:58:37 +0000 2022,"9/11 changed everything in aviation security…✈️

Rich Davis, who spent 25 years as @united Airlines’… https://t.co/Mzrl2J7ZO5","New York, USA",
laxradar,Tue Oct 18 16:52:45 +0000 2022,"United Airlines flight #UAL6 spotted at 37,000 feet! https://t.co/92bNBJBnyr","Los Angeles, CA",
centralspotter,Tue Oct 18 16:47:14 +0000 2022,"👀✈️🔊
N78001 
#Unknown 
#United Airlines 
#United States
#Boeing 777 224ER 
#United Airlines
#AA92F8
Alt Unknownft… https://t.co/ZveCXwvybe","Scotland, United Kingdom",
Michael1972022,Tue Oct 18 16:42:45 +0000 2022,RT @LynnRoxe: #FullFrontalFriday brought to you by United Airlines bathroom selfie 🤣 https://t.co/VbMKJltFyn,,
janofanatic,Tue Oct 18 16:39:53 +0000 2022,RT @CNBC: United Airlines is aiming to have electric planes flying by 2030. https://t.co/kts6KM0QmY,,
AmeliaC54988356,Tue Oct 18 16:39:42 +0000 2022,RT @FirstSquawk: UNITED AIRLINES IS AIMING TO HAVE ELECTRIC PLANES FLYING BY 2030. - CNBC,,
LoganLippert6,Tue Oct 18 16:38:04 +0000 2022,RT @simple_flying: A snake caused mass hysteria aboard a United Airlines flight after landing as it moved about the cabin in protest of the…,"Michigan, USA",
shafiipour,Tue Oct 18 16:33:21 +0000 2022,"RT @247WallSt: Earnings Previews: JB Hunt, Netflix, United Airlines https://t.co/bJWIsZSYpx https://t.co/JC39sjC0Xf",International,
themiawatson,Tue Oct 18 16:32:21 +0000 2022,RT @CNBC: United Airlines is aiming to have electric planes flying by 2030. https://t.co/kts6KM0QmY,"California, USA",
abovestockport,Tue Oct 18 16:25:38 +0000 2022,"THY5SJ   Turkish Airlines   TC-JOH   Airbus A330 303 
Altitude: 2525 ft   Distance: 2.51 km 
Speed: 223.2 mph   Squ… https://t.co/YuRHMq3IBL","Stockport, England",
skybotdc,Tue Oct 18 16:20:05 +0000 2022,"Spotted:
✈️ 737-924ER
🔧 BOEING
👩‍✈️ UNITED AIRLINES INC
🛫 UAL721
📋 A92478
📷 https://t.co/iLLWziaiig https://t.co/9U3yFrLARc",,
WarmGingerTea,Tue Oct 18 16:08:47 +0000 2022,RT @loriara: Today at 4 p.m. ET on ⁦@PostLive⁩ — Pete Buttigieg and United Airlines CEO Scott Kirby on state and future of aviation industr…,😡Matt🤬Fucking🤡Gaetz🤢Dist🐊,
abovestockport,Tue Oct 18 16:04:33 +0000 2022,"KLM54M   KLM Royal Dutch Airlines   PH-BXU   Boeing 737NG 8BK/W 
Altitude: 3075 ft   Distance: 2.92 km 
Speed: 252.… https://t.co/jpnGmsJAwb","Stockport, England",
boomstick913,Tue Oct 18 16:03:34 +0000 2022,@British_Airways showing class again. Tried to move a flight for a family of 4 in 2 weeks time due to unforeseen ch… https://t.co/NHUsRkV8Sj,"Weston, England",
Jerrriico,Tue Oct 18 16:03:24 +0000 2022,Hopefully United order the A350  https://t.co/IplTjHis3B,Toronto ,
AboveBracknell,Tue Oct 18 16:00:08 +0000 2022,"🇺🇸 N658UA #UNITED #UAL925 LHR-IAD: 1.1mi away heading WNW, travelling 339mph @ 10175ft #Heathrow #Departure [United… https://t.co/9lVLwpX3hA",Bracknell,
cibelenarazaki,Tue Oct 18 15:59:28 +0000 2022,So proud of all the female pilots who pursued their dreams and never gave up. United is one of the airlines with th… https://t.co/XXXj0jNVb5,,
theprophet6359,Tue Oct 18 15:58:04 +0000 2022,"I have more of Steve Scalise's donors:
Aflac
Anheuser Busch
Fedex Corp
Credit Union National Association
Wells Farg… https://t.co/FbvzlwCnzQ","Jersey City, NJ",
skybotdc,Tue Oct 18 15:53:18 +0000 2022,"Spotted:
✈️ 737-724
🔧 BOEING
👩‍✈️ UNITED AIRLINES INC
🛫 UAL1199
📋 A24CC0
📷 https://t.co/zw1DwQUpEG https://t.co/qtbztCN15a",,
felipeka,Tue Oct 18 15:48:36 +0000 2022,"Unbelievable snake on United
https://t.co/YGY9bRb5Iq",Chile,
