user,date,text,location,coordinates
ScrapDaddyAP,Mon Apr 04 15:04:53 +0000 2022,ATTN: @VeerMahaan https://t.co/WhhOhGimJE,WWE Universe,
TTuberville,Mon Apr 04 17:07:11 +0000 2022,"American Airlines 
Delta Air Lines
JetBlue Airways
Southwest Airlines
United Airlines

Execs from all these airline… https://t.co/GB3poyTmDG","Alabama, USA",
AmosMurphy_,Sun Apr 03 12:45:29 +0000 2022,"Liverpool, Man United and Arsenal have non-EU American owners. Barcelona, Real Madrid and Bayern Munich have taken… https://t.co/1tUfH1CgO2","Stockport, England",
centralspotter,Mon Apr 04 22:04:18 +0000 2022,"👀✈️🔊
SX-NEB 
#AEE2PH 
#Aegean Airlines 
#Greece
#Airbus A320 271NSL 
#Aegean Airlines
#46B8A2
From: #ATH Eleftherio… https://t.co/R2Myg0vdsX","Scotland, United Kingdom",
leroyjabari,Mon Apr 04 22:00:46 +0000 2022,.......lift @ Newark International Airport Terminal C- United Airlines https://t.co/l6RSerRKRQ,"Brookyn, NY","{'type': 'Point', 'coordinates': [-74.17628494, 40.69601754]}"
AirlineGeeks,Mon Apr 04 22:00:01 +0000 2022,"Emirates Airlines, the national carrier of the United Arab Emirates, and Qatar Airways, its Qatari counterpart, hav… https://t.co/bwLO3lKj01","Washington, DC & Global",
above_monroe,Mon Apr 04 21:59:27 +0000 2022,"🇺🇸 UNITED #UAL1784 [N27734 - A2C35B]: 0.4mi away [70° elevation] @ 5825ft▼, heading NNE @ 303mph [United Airlines -… https://t.co/sQiOm88bif","New Jersey, USA",
centralspotter,Mon Apr 04 21:55:58 +0000 2022,"👀✈️🔊
SX-NEB 
#AEE2PH 
#Aegean Airlines 
#Greece
#Airbus A320 271NSL 
#Aegean Airlines
#46B8A2
From: #ATH Eleftherio… https://t.co/OWwn3c5AAS","Scotland, United Kingdom",
above_monroe,Mon Apr 04 21:53:41 +0000 2022,"🇺🇸 UNITED #UAL688 [N69835 - A94B4D]: 2.7mi away [65° elevation] @ 31000ft, heading NE @ 609mph [United Airlines - 7… https://t.co/57a42pxBXl","New Jersey, USA",
abovestockport,Mon Apr 04 21:51:40 +0000 2022,"West Atlantic Cargo Airlines, NPT10J, G-JMCV, Boeing 737 4K5SF, Distance: 14.43 km, Altitude: 34975 ft, Speed: 468.… https://t.co/mTmN8WWARd",,
sedwards380,Mon Apr 04 21:47:40 +0000 2022,"RT @cronkitenews: .@SedonaMeadows and @HopeAObrien teamed up to tell the story of the #UnitedAviateAcademy, a pilot training program with a…",Walter Cronkite School of Journalism and Mass Communication,
HopeAObrien,Mon Apr 04 21:45:29 +0000 2022,"RT @cronkitenews: .@SedonaMeadows and @HopeAObrien teamed up to tell the story of the #UnitedAviateAcademy, a pilot training program with a…","Phoenix, AZ",
jeff_leaptrott,Mon Apr 04 21:44:51 +0000 2022,"RT @TTuberville: American Airlines 
Delta Air Lines
JetBlue Airways
Southwest Airlines
United Airlines

Execs from all these airlines have…",,
KurtRic31999885,Mon Apr 04 21:41:38 +0000 2022,Airlines have canceled thousands of flights in the United States this weekend due to bad weather in Florida.… https://t.co/3dZiwDCqxu,"Miami, Florida",
cronkitenews,Mon Apr 04 21:40:01 +0000 2022,".@SedonaMeadows and @HopeAObrien teamed up to tell the story of the #UnitedAviateAcademy, a pilot training program… https://t.co/XfFFa0Au5u",Phoenix,
rl24real,Mon Apr 04 21:37:08 +0000 2022,RT @CBSDFW: Air travel in the United States improved Monday after a rocky weekend that left thousands of flyers stranded by thunderstorms i…,"Texas, USA",
FOX5Vegas,Mon Apr 04 21:30:10 +0000 2022,Air travel in the United States improved Monday after a rocky weekend that left thousands of flyers stranded by thu… https://t.co/7roSV5jqlC,Las Vegas,
TakuyaKoshio,Mon Apr 04 21:29:45 +0000 2022,"RT @AusterityAirli1: United Airlines Boeing 747-422 N177UA departing San Francisco - International during July 2012.
© See photo. https://t…",,
above_monroe,Mon Apr 04 21:24:52 +0000 2022,"🇺🇸 UNITED #UAL1880 [N16703 - A10E23]: 1.8mi away [29° elevation] @ 5375ft▼, heading NNE @ 306mph [United Airlines -… https://t.co/AReZ3ubuFs","New Jersey, USA",
Gemorace,Mon Apr 04 21:22:20 +0000 2022,"RT @FlyingPhotog: A @united B789 (N24976) gets towed to its gate, ahead of flights to IAH and LHR today. #avgeek #airlines #travel https://…","San José, Costa Rica",
HokieMattJ,Mon Apr 04 21:13:36 +0000 2022,"RT @FlyingPhotog: A @united B789 (N24976) gets towed to its gate, ahead of flights to IAH and LHR today. #avgeek #airlines #travel https://…","New Jersey, USA",
laxradar,Mon Apr 04 21:04:13 +0000 2022,"United Airlines flight #UAL2041 spotted at 31,000 feet! https://t.co/SuPMIYwE0o","Los Angeles, CA",
sriramaniyer,Mon Apr 04 21:01:46 +0000 2022,@ReallySwara omg your US Flaunt is not stopping. looks like u wanted a free return ticket from United Airlines.. Us… https://t.co/uSh8RzVZ7I,MUMBAI,
laxradar,Mon Apr 04 21:00:14 +0000 2022,"United Airlines flight #UAL788 spotted at 32,150 feet! https://t.co/2hAXmBdCt0","Los Angeles, CA",
HancockJatuporn,Mon Apr 04 20:58:47 +0000 2022,RT @CBSDFW: Air travel in the United States improved Monday after a rocky weekend that left thousands of flyers stranded by thunderstorms i…,,
laxradar,Mon Apr 04 20:56:39 +0000 2022,"United Airlines flight #UAL1763 spotted at 34,975 feet! https://t.co/T5EYl8L6F6","Los Angeles, CA",
JO16_64,Mon Apr 04 20:54:33 +0000 2022,RT @danhanley4: One of my last London layovers as a United Airlines B-777 captain before the FAA and United management brutally and illegal…,"London, England",
Freedom33453,Mon Apr 04 20:50:34 +0000 2022,RT @danhanley4: One of my last London layovers as a United Airlines B-777 captain before the FAA and United management brutally and illegal…,The Moon,
itsJamieDrfc96,Mon Apr 04 20:50:33 +0000 2022,RT @ScrapDaddyAP: ATTN: @VeerMahaan https://t.co/WhhOhGimJE,None of ur Business,
laxradar,Mon Apr 04 20:48:52 +0000 2022,"United Airlines flight #UAL1219 spotted at 8,825 feet! https://t.co/mrq2qFUmzS","Los Angeles, CA",
drumorhasit,Mon Apr 04 20:47:20 +0000 2022,"RT @TTuberville: American Airlines 
Delta Air Lines
JetBlue Airways
Southwest Airlines
United Airlines

Execs from all these airlines have…","Denver, CO",
laxradar,Mon Apr 04 20:46:26 +0000 2022,"United Airlines flight #UAL1574 spotted at 17,375 feet! https://t.co/UGLROnNWoM","Los Angeles, CA",
westgov,Mon Apr 04 20:45:02 +0000 2022,. @united announced plans to increase flights at @DENAirport by 40% — or roughly 700 per day. Hear how the growth i… https://t.co/UU1cGZTVHD,Denver,
CBSDFW,Mon Apr 04 20:41:04 +0000 2022,Air travel in the United States improved Monday after a rocky weekend that left thousands of flyers stranded by thu… https://t.co/hSWLopb6eO,Dallas/Fort Worth,
misionera38,Mon Apr 04 20:39:12 +0000 2022,RT @kevin_astro7: My checkride today to qualify as a United Airlines 757/767 pilot - from Paris to Newark on this 767-400. We sometimes tak…,,
laxradar,Mon Apr 04 20:35:31 +0000 2022,United Airlines flight #UAL1431 spotted at 600 feet! https://t.co/eq27D6DZf5,"Los Angeles, CA",
DataAugmented,Mon Apr 04 20:35:04 +0000 2022,"RT @above_monroe: 🇺🇸 UNITED #UAL1837 [N68452 - A91535]: 0.9mi away [46° elevation] @ 5000ft▼, heading NNE @ 310mph [United Airlines - 737-9…",,
laxradar,Mon Apr 04 20:34:25 +0000 2022,"United Airlines flight #UAL1501 spotted at 3,250 feet! https://t.co/lq0cEocW4K","Los Angeles, CA",
above_monroe,Mon Apr 04 20:33:57 +0000 2022,"🇺🇸 UNITED #UAL1837 [N68452 - A91535]: 0.9mi away [46° elevation] @ 5000ft▼, heading NNE @ 310mph [United Airlines -… https://t.co/9Uqd3eeRzP","New Jersey, USA",
abovestockport,Mon Apr 04 20:33:29 +0000 2022,"Thomas Cook Airlines, EXS46Y, G-TCDD, Airbus A321 211SL, Distance: 14.82 km, Altitude: 4100 ft, Speed: 201 mph, Squ… https://t.co/LYryraAcUb",,
centralspotter,Mon Apr 04 20:32:18 +0000 2022,"👀✈️🔊
N836AA 
#AAL90 
#American Airlines 
#United States
#Boeing 787 9 
#American Airlines
#AB6EA5
From: #ORD Chicag… https://t.co/74LEgB4123","Scotland, United Kingdom",
abovestockport,Mon Apr 04 20:31:33 +0000 2022,"KLM Royal Dutch Airlines, KLM59W, PH-BGC, Boeing 737NG 8K2/W, Distance: 14.57 km, Altitude: 3800 ft, Speed: 167.6 m… https://t.co/waNLv7LA0B",,
michael_fricks,Mon Apr 04 20:29:58 +0000 2022,"@KatiePavlich 30 March 2022
https://t.co/5Q1oynfFe2. https://t.co/Zh4KnOPWad","Brunswick, 🦞",
rumblesgirl21,Mon Apr 04 20:29:12 +0000 2022,"RT @ymoya72: LAX UNITED AIRLINES
Part of our 4CORE VALUES  #
Safety - Caring - Dependable -Efficient ✈️💪🏽 representing LAX Moveteam 🥰✈️ @ye…",The Nemesis ,
Convertbond,Mon Apr 04 20:28:56 +0000 2022,"United UAL fails at 200 day again, -30% off March 2021 levels. American Airlines -30% off since June. https://t.co/OE0tQ6WSEE","New York, NY",
laxradar,Mon Apr 04 20:28:51 +0000 2022,"United Airlines flight #UAL2675 spotted at 20,625 feet! https://t.co/IKLgo3WILb","Los Angeles, CA",
laxradar,Mon Apr 04 20:27:13 +0000 2022,"United Airlines flight #UAL2092 spotted at 31,000 feet! https://t.co/9FHcAB6Ujf","Los Angeles, CA",
StringwallApp,Mon Apr 04 20:24:59 +0000 2022,"@dianesbaker1 @mrspanstreppon In 2001, Alex Brown &amp; Sons was identified as the investment firm that shorted United… https://t.co/ieryJuO0Sa","Dayton, OH",
above_monroe,Mon Apr 04 20:24:58 +0000 2022,"🇺🇸 UNITED #UAL1466 [N62889 - A83787]: 0.8mi away [47° elevation] @ 4550ft▼, heading NNE @ 305mph [United Airlines -… https://t.co/ByoHLgpiV3","New Jersey, USA",
centralspotter,Mon Apr 04 20:23:37 +0000 2022,"👀✈️🔊
N836AA 
#AAL90 
#American Airlines 
#United States
#Boeing 787 9 
#American Airlines
#AB6EA5
From: #ORD Chicag… https://t.co/5HpHsJ8ntp","Scotland, United Kingdom",
QueenPhillippa,Mon Apr 04 20:21:03 +0000 2022,Yes they could. Plenty of them at United Airlines. https://t.co/jUSdgyyS5Q,,
laxradar,Mon Apr 04 20:19:33 +0000 2022,United Airlines flight #UAL1069 spotted at 500 feet! https://t.co/tzMWUCHyER,"Los Angeles, CA",
above_monroe,Mon Apr 04 20:19:17 +0000 2022,"🇺🇸 UNITED #UAL1457 [N817UA - AB2520]: 1.5mi away [48° elevation] @ 8900ft▼, heading E @ 268mph [United Airlines - A… https://t.co/DZO99EnfgK","New Jersey, USA",
abovestockport,Mon Apr 04 20:18:10 +0000 2022,"Brussels Airlines, BEL18A, OO-SND, Airbus A320 214, Distance: 14.6 km, Altitude: 5250 ft, Speed: 205.1 mph, Squawk:… https://t.co/hSEHjY7tUc",,
centralspotter,Mon Apr 04 20:18:07 +0000 2022,"👀✈️🔊
N836AA 
#AAL90 
#American Airlines 
#United States
#Boeing 787 9 
#American Airlines
#AB6EA5
From: #ORD Chicag… https://t.co/J5VlDCRDyG","Scotland, United Kingdom",
laxradar,Mon Apr 04 20:18:02 +0000 2022,"United Airlines flight #UAL1241 spotted at 23,550 feet! https://t.co/sDBIUxvkuE","Los Angeles, CA",
laxradar,Mon Apr 04 20:17:03 +0000 2022,"United Airlines flight #UAL2278 spotted at 3,300 feet! https://t.co/Ow2mZfRJkT","Los Angeles, CA",
nickcunningham1,Mon Apr 04 20:14:59 +0000 2022,@JustinMikulka Just flew on United Airlines yesterday and they did a hard sell on the pre take-off commercials on t… https://t.co/GAgnfz98ff,"Portland, OR",
centralspotter,Mon Apr 04 20:13:57 +0000 2022,"👀✈️🔊
N836AA 
#Unknown 
#American Airlines 
#United States
#Boeing 787 9 
#American Airlines
#AB6EA5
From: #Unknown… https://t.co/njUia1I80I","Scotland, United Kingdom",
laxradar,Mon Apr 04 20:10:43 +0000 2022,"United Airlines flight #UAL1758 spotted at 34,000 feet! https://t.co/YM3S615eMl","Los Angeles, CA",
laxradar,Mon Apr 04 20:10:08 +0000 2022,"United Airlines flight #UAL490 spotted at 1,900 feet! https://t.co/Q8Xmg9oezE","Los Angeles, CA",
TornosNewsCom,Mon Apr 04 20:05:03 +0000 2022,"United Airlines to restart direct flights to Athens from NY, NJ and DC in May https://t.co/IGbRhkkkg9 https://t.co/tJC6gAft1t","Athens, Greece",
laxradar,Mon Apr 04 19:53:22 +0000 2022,"United Airlines flight #UAL1745 spotted at 10,375 feet! https://t.co/EGet8jvZ5h","Los Angeles, CA",
FootmanMccloud,Mon Apr 04 19:52:50 +0000 2022,"#unitedairlines.                       CONNECTING PEOPLE. UNITING THE WORLD.
Canada | Caribbean | Europe | Mexico |… https://t.co/LtN8q4GTxj",,
LUNA_E17,Mon Apr 04 19:52:09 +0000 2022,@Delta United Airlines gave me a blanket for my flight step your game up!! LOL! 😝,,
laxradar,Mon Apr 04 19:50:48 +0000 2022,"United Airlines flight #UAL2307 spotted at 32,850 feet! https://t.co/QT7Cz4pGWf","Los Angeles, CA",
LegoPilot175,Mon Apr 04 19:46:53 +0000 2022,@SFODan That's simply not true and is not problem solving. Some airlines in the United States put their pilots on a… https://t.co/qdBFOI8DHq,"Seattle, WA",
BizSustainably,Mon Apr 04 19:46:02 +0000 2022,United Airlines Ventures (UAV) and Oxy Low Carbon Ventures (OLCV) have announced a collaboration with Houston-based… https://t.co/35ryuGuxOy,Canada,
centralspotter,Mon Apr 04 19:45:05 +0000 2022,"👀✈️🔊
EI-STK 
#TAY4717 
#ASL Airlines Ireland 
#Ireland
#Boeing 737 448SF 
#ASL Airlines Ireland
#4CA7FA
From: #NCL… https://t.co/kNyTLbiczQ","Scotland, United Kingdom",
laxradar,Mon Apr 04 19:44:57 +0000 2022,"United Airlines flight #UAL526 spotted at 6,025 feet! https://t.co/0A2GApkbpa","Los Angeles, CA",
centralspotter,Mon Apr 04 19:44:04 +0000 2022,"👀✈️🔊
JA735J 
#JAL44 
#Japan Airlines 
#Japan
#Boeing 777 346ER 
#Japan Airlines
#867FF0
From: #LHR London Heathrow,… https://t.co/hOS8QaTPgE","Scotland, United Kingdom",
Sharkytank,Mon Apr 04 19:42:52 +0000 2022,RT @ScrapDaddyAP: ATTN: @VeerMahaan https://t.co/WhhOhGimJE,🌎,
WerewolfVincent,Mon Apr 04 19:42:25 +0000 2022,"RT @AusterityAirli1: United Airlines Boeing 747-422 N177UA departing San Francisco - International during July 2012.
© See photo. https://t…","Surabaya, Indonesia",
felixruizjr0,Mon Apr 04 19:42:07 +0000 2022,"RT @united: 🚨Cool news alert! We're supporting tech to make jet fuel out of CO2! 😲

Today, with @WeAreOxy &amp; @CemvitaFactory, we’re investin…",,
laxradar,Mon Apr 04 19:41:38 +0000 2022,"United Airlines flight #UAL515 spotted at 26,700 feet! https://t.co/a0k0sB05On","Los Angeles, CA",
centralspotter,Mon Apr 04 19:40:51 +0000 2022,"👀✈️🔊
TC-JOE 
#THY29M 
#Turkish Airlines 
#Turkey
#Airbus A330 303 
#Turkish Airlines
#4BA9E5
From: #IST Istanbul, T… https://t.co/lbMSLkJyjJ","Scotland, United Kingdom",
SkyNetPlatform,Mon Apr 04 19:40:25 +0000 2022,Airlines canceled or delayed thousands of flights across the United States as companies blamed severe weather in Fl… https://t.co/48t8whFCLZ,Washington,
Don_Don68,Mon Apr 04 19:39:55 +0000 2022,@yardtalkhtx @Factcheckchump I believe the only way that could work if the university signs a NIL deal. The school… https://t.co/e92goTXGJN,"Inglewood, CA",
danh1126,Mon Apr 04 19:36:26 +0000 2022,RT @ScrapDaddyAP: ATTN: @VeerMahaan https://t.co/WhhOhGimJE,Earth,
laxradar,Mon Apr 04 19:33:21 +0000 2022,"United Airlines flight #UAL1535 spotted at 1,075 feet! https://t.co/Op3CKZuLL5","Los Angeles, CA",
OverPutney,Mon Apr 04 19:31:21 +0000 2022,"#UAL934 N686UA Boeing 767 3CBER/W United Airlines: 1.3 mi away @ 3025 ft and 24.5° frm hrzn, heading W @ 208.7mi/h… https://t.co/5h0Yl603zf","Putney, London",
lawyerinbeta,Mon Apr 04 19:30:29 +0000 2022,@sassandsarcasm They’ve never been on a United Airlines flight or in a HomeGoods 😹 that’s the only reason I know what they are,America's Australia,
GlanonIntl,Mon Apr 04 19:29:53 +0000 2022,RT @GreeceInUSA: United Airlines will start its seasonal direct flights to  Athens #Greece from New York/Newark hub starting in May. The @u…,"Miami, FL",
dannycnoble,Mon Apr 04 19:29:33 +0000 2022,@PeterSasaki @united Or as most airlines do on 787 the flight crew locks the window closed. I avoid the 787 at all costs for that reason.,"Dallas, Texas ",
alberto_sorto,Mon Apr 04 19:27:27 +0000 2022,RT @ScrapDaddyAP: ATTN: @VeerMahaan https://t.co/WhhOhGimJE,"Covina, CA",
iAmAlaska49,Mon Apr 04 19:25:50 +0000 2022,"RT @OnDisasters: #OTD in 1955: a United Airlines DC-6 [N37512] crashes in MacArthur Field (NY, US), all 3 aboard die. On a training flight,…",,
VivaVoce20,Mon Apr 04 19:24:28 +0000 2022,"RT @TTuberville: American Airlines 
Delta Air Lines
JetBlue Airways
Southwest Airlines
United Airlines

Execs from all these airlines have…",,
dmix054,Mon Apr 04 19:24:15 +0000 2022,@united i really don’t understand on boarding time. You have to fill up the seats according to LIFO. Ex: group 5-4-… https://t.co/SLpSZ6ch45,"Austin, TX",
abovestockport,Mon Apr 04 19:23:30 +0000 2022,"Thomas Cook Airlines, EXS5T, G-TCDE, Airbus A321 211SL, Distance: 14.63 km, Altitude: 5100 ft, Speed: 179.3 mph, Sq… https://t.co/PunhRKmiYq",,
FLYMAN543,Mon Apr 04 19:21:04 +0000 2022,RT @aerovincenzo: So which one won this race? A United Express (Skywest) CRJ-200 battling it out with a company E175 on the iconic dual app…,,
laxradar,Mon Apr 04 19:20:02 +0000 2022,"United Airlines flight #UAL1936 spotted at 29,000 feet! https://t.co/i7Rd1WjZ3c","Los Angeles, CA",
laxradar,Mon Apr 04 19:15:18 +0000 2022,"United Airlines flight #UAL1616 spotted at 16,150 feet! https://t.co/69EAxpmL8L","Los Angeles, CA",
laxradar,Mon Apr 04 19:10:53 +0000 2022,"United Airlines flight #UAL513 spotted at 13,975 feet! https://t.co/7t0T2Ouun5","Los Angeles, CA",
laxradar,Mon Apr 04 19:10:38 +0000 2022,"United Airlines flight #UAL602 spotted at 9,425 feet! https://t.co/n5cISt6uWY","Los Angeles, CA",
abovestockport,Mon Apr 04 19:09:36 +0000 2022,"Japan Airlines, JAL44, JA735J, Boeing 777 346ER, Distance: 14.74 km, Altitude: 30000 ft, Speed: 449 mph, Squawk: 54… https://t.co/KBqWbbRd4Y",,
PJZNY,Mon Apr 04 19:06:58 +0000 2022,"United Airlines seats were created for people 3/4’s the size of a normal human being. 

https://t.co/kNbXpGWAVq","Fort Lauderdale, FL",
ATH_airport,Mon Apr 04 19:03:38 +0000 2022,RT @gtpgr: ' @united Resumes Seasonal Service Between #Athens and New York/Newark https://t.co/YoGr9yHmhm @ATH_airport #NewYork #Newark #US…,"Athens, Greece",
above_monroe,Mon Apr 04 19:01:15 +0000 2022,"🇺🇸 UNITED #UAL1586 [N880UA - AC1F98]: 0.1mi away [87° elevation] @ 8975ft▲, heading ENE @ 344mph [United Airlines -… https://t.co/GMxJhSOwQl","New Jersey, USA",
laxradar,Mon Apr 04 19:00:39 +0000 2022,"United Airlines flight #UAL1224 spotted at 11,675 feet! https://t.co/nix5lSygN2","Los Angeles, CA",
JTS_1957,Mon Apr 04 18:59:53 +0000 2022,"RT @TTuberville: American Airlines 
Delta Air Lines
JetBlue Airways
Southwest Airlines
United Airlines

Execs from all these airlines have…","Ft. Worth, TX",
